id,prediction
0,0.2793501615524292
1,0.5625365972518921
2,0.2817259728908539
3,0.6034290194511414
4,0.5293495655059814
5,0.6084957718849182
6,0.24339774250984192
7,0.28636986017227173
8,0.1560050994157791
9,0.18288123607635498
10,0.5719942450523376
11,0.47641658782958984
12,0.6210124492645264
13,0.5773085951805115
14,0.4912150502204895
15,0.5624737739562988
16,0.26321128010749817
17,0.6455701589584351
18,0.5740429759025574
19,0.3323044776916504
20,0.6214819550514221
21,0.5368953943252563
22,0.41605815291404724
23,0.15138262510299683
24,0.21398162841796875
25,0.6255412101745605
26,0.5399318933486938
27,0.6397034525871277
28,0.49141475558280945
29,0.5335356593132019
30,0.5050223469734192
31,0.5804347991943359
32,0.646321177482605
33,0.43593263626098633
34,0.5550029277801514
35,0.5355222821235657
36,0.4048423171043396
37,0.5296850204467773
38,0.5058918595314026
39,0.13586197793483734
40,0.5120833516120911
41,0.21046973764896393
42,0.26817387342453003
43,0.5379035472869873
44,0.5493071675300598
45,0.581190824508667
46,0.38745149970054626
47,0.18412624299526215
48,0.533063530921936
49,0.4802473485469818
50,0.5117712020874023
51,0.4207457900047302
52,0.3118242621421814
53,0.14383013546466827
54,0.5950596928596497
55,0.5542581677436829
56,0.6371179223060608
57,0.6119870543479919
58,0.1503515988588333
59,0.500373125076294
60,0.6020371913909912
61,0.6076534986495972
62,0.4553993046283722
63,0.26373904943466187
64,0.3208739459514618
65,0.460690438747406
66,0.6194922924041748
67,0.2107136845588684
68,0.4937535524368286
69,0.48190736770629883
70,0.5448415279388428
71,0.6366785764694214
72,0.16092489659786224
73,0.3002428114414215
74,0.3089333772659302
75,0.6736066341400146
76,0.20984993875026703
77,0.5227359533309937
78,0.6410329341888428
79,0.6355825662612915
80,0.24687525629997253
81,0.5190732479095459
82,0.5308231711387634
83,0.46604055166244507
84,0.3208508789539337
85,0.5526279807090759
86,0.5069065093994141
87,0.1679125279188156
88,0.5985519886016846
89,0.2211800217628479
90,0.32983502745628357
91,0.3005019724369049
92,0.13910207152366638
93,0.5775073170661926
94,0.625183641910553
95,0.6510918140411377
96,0.3263356387615204
97,0.5637513995170593
98,0.6174119114875793
99,0.6458104848861694
100,0.6247395873069763
101,0.6145552396774292
102,0.5095678567886353
103,0.4603027403354645
104,0.5513688921928406
105,0.5992475152015686
106,0.5592775940895081
107,0.5943962335586548
108,0.18240691721439362
109,0.5461851954460144
110,0.46189233660697937
111,0.513624906539917
112,0.2807980477809906
113,0.1692746877670288
114,0.3130524158477783
115,0.5965901017189026
116,0.5553805828094482
117,0.23823535442352295
118,0.5477586984634399
119,0.3742310404777527
120,0.3901897072792053
121,0.6328214406967163
122,0.7009185552597046
123,0.16039937734603882
124,0.12688525021076202
125,0.15975342690944672
126,0.6543667316436768
127,0.2998226284980774
128,0.46739670634269714
129,0.5271443724632263
130,0.6546560525894165
131,0.5960709452629089
132,0.36465543508529663
133,0.21316303312778473
134,0.48493313789367676
135,0.5942222476005554
136,0.5403925180435181
137,0.6086485385894775
138,0.44417476654052734
139,0.6186744570732117
140,0.5603028535842896
141,0.5624942779541016
142,0.18297789990901947
